제품고유번호,성분고유번호
1371,56
1371,45
1371,71
1371,340
1371,181
1371,322
1371,79
1371,47
1372,1
1372,87
1372,1136
1372,28
1372,183
1372,345
1372,47
1373,1
1373,87
1373,1136
1373,28
1373,183
1373,345
1373,47
1374,1
1374,87
1374,1136
1374,28
1374,183
1374,345
1375,1
1375,52
1375,340
1375,47
1375,82
1375,80
1376,56
1376,5
1376,179
1376,204
1377,1
1377,52
1377,179
1377,106
1377,82
1377,496
1377,85
1377,185
1378,55
1378,56
1379,112
1379,47
1380,1
1380,187
1380,46
1380,186
1380,185
1380,389
1381,1
1381,187
1381,46
1381,186
1381,185
1382,1
1382,187
1382,46
1382,186
1382,185
1383,1
1383,179
1383,178
1383,447
1383,43
1383,182
1383,23
1383,56
1383,183
1383,122
1383,180
1383,96
1383,185
1383,20
1384,1
1384,179
1384,178
1384,447
1384,43
1384,182
1384,23
1384,56
1384,183
1384,122
1384,180
1384,96
1385,1
1385,179
1385,178
1385,447
1385,43
1385,182
1385,23
1385,56
1385,183
1385,122
1385,180
1385,96
1385,79
1386,1
1386,127
1386,87
1386,3
1386,82
1386,46
1386,186
1386,45
1386,52
1387,1
1387,127
1387,87
1387,3
1387,82
1387,46
1387,186
1387,45
1387,52
1387,735
1387,736
1388,1
1388,127
1388,87
1388,3
1388,82
1388,46
1388,186
1388,45
1388,52
1388,733
1388,251
1388,734
1389,1
1389,127
1389,87
1389,3
1389,82
1389,46
1389,186
1389,45
1389,52
1389,389
1389,426
1389,245
1390,874
1391,1
1391,107
1391,179
1391,46
1391,186
1391,56
1391,484
1391,251
1391,496
1392,56
1392,256
1392,5
1392,58
1392,319
1392,204
1393,1
1393,79
1393,92
1393,87
1393,91
1393,93
1393,94
1393,95
1393,47
1393,73
1394,1
1394,79
1394,71
1394,80
1394,81
1394,82
1395,1
1395,80
1395,81
1395,45
1395,47
1395,96
1396,1
1396,80
1396,81
1396,45
1396,47
1396,83
1396,84
1397,1
1397,73
1398,1
1398,73
1398,97
1398,98
1398,99
1399,1
1399,73
1399,100
1399,101
1399,99
1400,1
1400,73
1400,89
1400,90
1400,102
1401,1
1401,73
1401,94
1401,99
1402,1
1402,73
1402,33
1402,103
1403,1
1403,73
1403,104
1403,102
1403,99
1404,1
1404,107
1404,108
1404,87
1404,81
1404,96
1405,1
1405,107
1405,108
1405,87
1405,81
1405,96
1405,97
1405,98
1405,99
1406,1
1406,107
1406,108
1406,87
1406,81
1406,96
1406,47
1407,1
1407,107
1407,108
1407,87
1407,81
1407,96
1407,47
1408,1
1408,79
1408,92
1408,87
1408,91
1409,1
1409,79
1409,92
1409,87
1409,91
1409,97
1409,98
1409,99
1410,1
1410,79
1410,92
1410,87
1410,91
1410,99
1410,100
1410,101
1411,1
1411,79
1411,92
1411,87
1411,91
1411,89
1411,90
1411,102
1412,1
1412,79
1412,92
1412,87
1412,91
1412,94
1412,99
1413,1
1413,79
1413,92
1413,87
1413,91
1413,33
1413,103
1414,1
1414,79
1414,92
1414,87
1414,91
1414,104
1414,102
1414,99
1415,1
1415,73
1415,3
1415,80
1415,81
1415,109
1415,110
1415,111
1415,102
1416,1
1416,108
1416,106
1416,79
1416,80
1416,81
1416,109
1416,52
1416,110
1416,111
1416,102
1417,1
1417,91
1417,87
1417,109
1417,79
1417,92
1417,110
1417,111
1417,102
1418,1
1418,106
1418,80
1418,81
1418,87
1418,92
1418,109
1418,105
1418,110
1418,111
1418,102
1419,1
1419,4
1419,81
1419,87
1419,5
1419,79
1419,92
1419,110
1419,111
1419,102
1419,109
1420,1
1420,81
1420,87
1420,80
1420,3
1420,79
1420,92
1420,110
1420,111
1420,102
1421,1
1421,80
1421,81
1421,79
1421,106
1421,110
1421,111
1421,102
1421,109
1422,1
1422,73
1422,3
1422,80
1422,81
1422,109
1422,110
1422,111
1422,102
1423,1
1423,91
1423,87
1423,109
1423,79
1423,92
1423,110
1423,111
1423,102
1424,1
1424,80
1424,81
1424,106
1424,109
1424,82
1424,110
1424,111
1424,102
1425,1
1425,80
1425,81
1425,106
1425,109
1425,92
1425,110
1425,111
1425,102
1426,1
1426,4
1426,81
1426,87
1426,5
1426,79
1426,92
1426,110
1426,111
1426,102
1426,109
1427,1
1427,45
1427,52
1427,87
1427,4
1427,85
1427,86
1428,1
1428,80
1428,81
1428,45
1428,47
1428,92
1429,1
1429,80
1429,81
1429,45
1429,47
1430,1
1430,78
1430,79
1430,105
1430,92
1430,80
1430,81
1430,87
1430,96
1430,106
1431,1
1431,78
1431,79
1431,105
1431,92
1431,80
1431,81
1431,87
1431,96
1431,106
1431,47
1432,1
1432,79
1432,5
1432,92
1432,81
1432,87
1432,4
1432,47
1433,1
1433,79
1433,5
1433,92
1433,81
1433,87
1433,4
1434,1
1434,79
1434,5
1434,92
1434,81
1434,87
1434,4
1434,100
1434,101
1434,99
1435,1
1435,79
1435,5
1435,92
1435,81
1435,87
1435,4
1435,47
1436,1
1436,79
1436,5
1436,92
1436,81
1436,87
1436,4
1436,47
1437,1
1437,79
1437,5
1437,92
1437,81
1437,87
1437,4
1437,47
1438,1
1438,79
1438,5
1438,92
1438,81
1438,87
1438,4
1438,33
1438,103
1439,1
1439,79
1439,5
1439,92
1439,81
1439,87
1439,4
1439,104
1439,102
1439,99
1440,1
1440,80
1440,81
1440,45
1440,87
1440,88
1440,89
1440,90
1441,1
1441,80
1441,81
1441,79
1441,71
1448,183
1448,621
1448,564
1448,928
1448,33
1448,356
1448,324
1448,932
1448,30
1448,927
1448,986
1448,567
1448,930
1448,325
1448,212
1448,929
1448,99
1448,711
1448,931
1448,961
1448,563
1448,565
1448,45
1448,1
1448,89
1448,580
1448,439
1449,981
1449,1129
1449,56
1449,164
1449,416
1449,165
1449,58
1449,5
1449,71
1449,29
1449,507
1450,1152
1450,44
1450,49
1450,416
1450,1
1454,1
1454,45
1454,56
1454,383
1454,43
1454,827
1454,71
1454,949
1454,190
1454,1135
1454,636
1454,135
1455,1
1455,45
1455,56
1455,383
1455,43
1455,827
1455,71
1455,949
1455,190
1455,1135
1455,636
1455,135
1456,1
1456,73
1456,45
1456,190
1456,3
1456,294
1456,1178
1456,78
1456,186
1456,664
1456,782
1456,47
1457,1
1457,1136
1457,827
1457,345
1457,420
1457,46
1457,3
1457,8
1457,395
1457,25
1457,56
1457,71
1457,1180
1457,58
1457,1181
1457,65
1457,952
1457,585
1457,409
1457,23
1457,67
1457,649
1457,5
1457,1179
1457,135
1458,71
1459,1
1459,73
1459,45
1459,190
1459,3
1459,294
1459,1178
1459,186
1459,664
1459,78
1459,782
1459,47
1460,1
1460,25
1460,827
1460,345
1460,420
1460,46
1460,50
1460,3
1460,8
1460,395
1460,1136
1460,56
1460,71
1460,1180
1460,58
1460,1181
1460,65
1460,952
1460,585
1460,409
1460,23
1460,67
1460,649
1460,5
1460,1179
1460,135
1461,190
1461,55
1461,57
1461,171
1461,56
1461,71
1461,58
1461,23
1461,66
1461,377
1461,67
1462,1
1462,73
1462,47
1462,74
1462,75
1462,72
1462,68
1463,1
1463,73
1463,47
1463,74
1463,75
1463,72
1463,68
1464,1
1464,73
1464,47
1464,74
1464,75
1464,72
1464,68
1465,55
1465,56
1465,57
1465,58
1465,59
1465,47
1466,55
1466,56
1466,57
1466,58
1466,59
1466,47
1467,1
1467,50
1467,62
1467,63
1467,64
1467,47
1467,59
1467,61
1468,1
1468,50
1468,62
1468,63
1468,64
1468,47
1468,65
1468,61
1468,68
1469,71
1469,55
1469,26
1469,70
1469,47
1470,55
1470,56
1470,58
1470,54
1470,69
1470,57
1470,26
1470,59
1470,47
1470,50
1470,66
1470,60
1470,23
1470,67
1471,1
1471,50
1471,62
1471,63
1471,64
1471,47
1471,65
1471,61
1471,68
1472,55
1472,56
1472,58
1472,54
1472,69
1472,57
1472,26
1472,59
1472,47
1472,66
1472,23
1472,67
1474,1
1474,50
1474,62
1474,63
1474,64
1474,47
1474,65
1474,61
1474,59
1475,56
1475,71
1475,78
1475,55
1475,57
1475,77
1475,23
1475,76
1475,47
1477,117
1487,40
1487,190
1487,3
1487,446
1487,43
1487,922
1487,443
1487,1
1487,105
1487,513
1487,650
1487,780
1487,530
1488,1
1488,468
1488,50
1488,663
1488,287
1488,651
1488,79
1488,680
1488,681
1488,43
1488,655
1488,3
1488,662
1488,682
1488,504
1488,659
1488,377
1488,47
1488,648
1489,1
1489,468
1489,50
1489,663
1489,287
1489,651
1489,79
1489,680
1489,681
1489,43
1489,655
1489,3
1489,662
1489,682
1489,504
1489,659
1489,377
1489,47
1489,648
1490,1
1490,683
1490,50
1490,87
1490,43
1490,45
1490,178
1490,302
1490,651
1490,684
1490,685
1490,658
1490,327
1490,530
1490,47
1490,648
1491,1
1491,688
1491,689
1491,43
1491,178
1491,686
1491,651
1491,658
1491,60
1491,327
1491,687
1491,648
1491,47
1491,419
1492,1
1492,40
1492,652
1492,191
1492,46
1492,468
1492,5
1492,79
1492,665
1492,648
1492,60
1492,43
1492,690
1492,305
1492,655
1492,504
1492,659
1492,682
1492,661
1492,442
1492,508
1492,47
1494,1
1494,40
1494,652
1494,191
1494,46
1494,468
1494,5
1494,79
1494,654
1494,665
1494,648
1494,43
1494,655
1494,690
1494,305
1494,504
1494,659
1494,442
1494,419
1494,508
1494,47
1495,1
1495,40
1495,652
1495,191
1495,46
1495,468
1495,5
1495,79
1495,654
1495,665
1495,648
1495,43
1495,655
1495,690
1495,305
1495,504
1495,659
1495,442
1495,47
1497,1
1497,44
1508,20
1508,846
1508,847
1508,174
1508,1
1508,216
1508,848
1508,131
1509,846
1509,847
1509,174
1509,1
1509,216
1509,848
1509,131
1510,185
1510,846
1510,847
1510,174
1510,1
1510,216
1510,848
1510,131
1511,251
1511,846
1511,847
1511,174
1511,1
1511,216
1511,848
1511,131
1512,845
1512,846
1512,847
1512,174
1512,1
1512,216
1512,848
1512,131
1520,49
1520,25
1520,170
1520,1
1521,49
1521,25
1521,28
1521,54
1521,685
1521,170
1521,1
1521,580
1521,937
1521,554
1521,605
1521,999
1521,1036
1521,1145
1521,577
1521,1068
1521,1166
1522,49
1522,25
1522,28
1522,387
1522,1
1523,49
1523,25
1523,28
1523,40
1523,170
1523,580
1523,937
1523,554
1523,605
1523,999
1523,1036
1523,1145
1523,577
1523,1068
1523,1166
1523,1
1524,199
1524,616
1524,28
1524,685
1524,8
1524,25
1524,88
1524,589
1524,33
1524,938
1524,580
1524,1088
1524,984
1524,937
1524,572
1524,1
1524,1167
1525,49
1525,25
1525,28
1525,372
1525,54
1525,170
1525,547
1525,32
1525,580
1525,1078
1525,39
1525,1
1526,49
1526,25
1526,28
1526,40
1526,170
1526,580
1526,937
1526,554
1526,605
1526,999
1526,1036
1526,1145
1526,577
1526,1068
1526,1166
1526,1
1527,49
1527,25
1527,40
1527,580
1527,937
1527,554
1527,605
1527,999
1527,1036
1527,1145
1527,577
1527,1068
1527,1166
1527,1
1528,49
1528,25
1528,26
1528,547
1528,32
1528,580
1528,1078
1528,39
1528,1
1529,49
1529,25
1529,1
1529,1168
1532,49
1532,25
1532,28
1532,372
1532,170
1532,1
1533,49
1533,25
1533,170
1533,1
1534,49
1534,25
1534,28
1534,170
1534,580
1534,937
1534,554
1534,605
1534,999
1534,1036
1534,1145
1534,577
1534,1068
1534,1166
1534,1
1538,191
1538,420
1538,925
1538,305
1538,28
1538,5
1538,177
1538,46
1538,926
1538,1
1542,55
1542,56
1542,5
1542,71
1542,23
1542,977
1542,67
1542,550
1542,68
1542,29
1543,1
1543,25
1543,49
1543,28
1543,26
1543,1150
1543,1151
1543,29
1543,399
1544,981
1544,1129
1544,56
1544,164
1544,416
1544,165
1544,58
1544,71
1544,550
1544,551
1544,34
1544,29
1547,446
1547,71
1547,282
1547,47
1547,3
1570,296
1570,52
1570,946
1571,296
1571,52
1571,946
1572,296
1572,52
1572,946
1573,296
1573,1
1573,947
1573,262
1574,296
1574,1
1574,947
1574,262
1591,1
1591,2
1591,3
1591,4
1591,5
1591,6
1591,7
1591,8
1591,9
1591,10
1591,11
1591,12
1591,13
1591,14
1591,15
1591,16
1591,17
1591,18
1591,22
1591,20
1591,23
1591,21
1591,24
1592,1
1592,2
1592,3
1592,4
1592,5
1592,6
1592,7
1592,8
1592,9
1592,10
1592,11
1592,12
1592,13
1592,14
1592,15
1592,16
1592,17
1592,18
1592,19
1592,20
1592,21
1609,1
1609,711
1609,1146
1609,45
1609,78
1609,75
1609,37
1609,29
1610,1
1610,428
1610,480
1610,45
1610,78
1610,75
1610,399
1610,29
1610,329
1611,1
1611,711
1611,1146
1611,45
1611,78
1611,75
1611,409
1611,29
1611,1140
1611,1128
1612,1
1612,811
1612,71
1613,1
1613,117
1613,45
1613,812
1613,3
1613,127
1613,813
1613,814
1613,293
1613,115
1613,118
1613,334
1613,119
1613,120
1613,114
1613,116
1613,125
1613,47
1614,1
1614,226
1614,815
1614,816
1614,817
1614,52
1614,150
1614,245
1614,238
1614,47
1615,1
1615,203
1615,127
1615,816
1615,105
1615,52
1615,150
1615,245
1615,238
1615,5
1615,47
1618,4
1618,305
1618,87
1618,127
1618,1
1618,5
1618,92
1618,79
1618,52
1618,235
1618,818
1618,630
1618,241
1619,1
1619,226
1619,816
1619,819
1619,149
1619,10
1619,14
1619,639
1619,293
1619,9
1619,239
1619,150
1619,245
1619,238
1619,47
1620,1
1620,203
1620,815
1620,105
1620,9
1620,816
1620,820
1620,821
1620,822
1620,823
1620,824
1620,239
1620,150
1620,245
1620,238
1620,5
1620,47
1621,4
1621,241
1621,87
1621,127
1621,1
1621,5
1621,92
1621,79
1621,239
1621,293
1622,1
1622,46
1622,40
1622,157
1622,82
1622,25
1622,96
1622,47
1622,158
1622,159
1622,92
1622,160
1622,56
1622,161
1622,162
1622,163
1623,1
1623,49
1623,25
1623,47
1623,40
1623,170
1624,71
1624,56
1624,58
1624,164
1624,5
1624,165
1624,23
1624,166
1624,55
1624,167
1624,168
1624,169
1625,174
1625,175
1625,176
1625,50
1625,177
1625,171
1625,172
1625,68
1625,173
1626,1
1626,49
1626,25
1626,47
1626,40
1626,170
1627,71
1627,56
1627,58
1627,164
1627,5
1627,165
1627,23
1627,166
1627,55
1627,167
1627,168
1627,169
1628,55
1628,56
1628,23
1629,1
1629,49
1629,40
1629,28
1629,47
1634,1
1634,40
1634,127
1634,130
1634,3
1634,5
1634,105
1634,47
1634,42
1634,149
1634,383
1634,384
1634,385
1637,1
1637,795
1637,45
1637,779
1637,796
1637,55
1637,197
1637,25
1637,797
1637,798
1637,213
1637,278
1637,47
1637,218
1638,1
1638,127
1638,44
1638,53
1638,279
1638,52
1639,1
1639,281
1639,202
1639,280
1639,46
1639,52
1639,282
1639,3
1639,28
1639,284
1639,253
1639,79
1639,42
1640,1
1640,178
1640,52
1640,44
1640,53
1641,1
1641,127
1641,238
1641,206
1641,1135
1641,23
1641,278
1641,52
1641,66
1642,1
1642,206
1642,178
1643,1
1643,127
1643,206
1643,44
1643,52
1676,226
1676,3
1676,52
1676,544
1677,721
1677,292
1677,544
1677,3
1677,52
1678,721
1678,292
1678,87
1678,544
1678,3
1678,52
1678,722
1681,1
1681,40
1681,800
1681,612
1681,64
1681,954
1681,58
1681,25
1681,62
1681,637
1681,615
1681,28
1681,49
1681,167
1681,439
1692,1
1692,4
1692,87
1692,293
1692,347
1692,117
1692,119
1692,5
1693,1
1693,47
1693,226
1693,52
1693,347
1693,117
1693,119
1693,5
1694,1
1694,47
1694,226
1694,52
1694,347
1694,117
1694,119
1694,5
1695,1
1695,4
1695,129
1695,119
1695,52
1695,139
1696,1
1696,47
1696,226
1696,52
1696,347
1696,117
1696,119
1696,5
1697,1
1697,4
1697,87
1697,346
1697,293
1697,347
1697,117
1697,119
1697,5
1698,1
1698,47
1698,226
1698,52
1698,347
1698,117
1698,119
1698,5
1699,1
1699,4
1699,87
1699,346
1699,52
1699,347
1699,117
1699,119
1699,5
1700,1
1700,47
1700,226
1700,52
1700,347
1700,117
1700,119
1700,5
1701,1
1701,107
1701,3
1701,348
1701,86
1701,71
1701,92
1702,1
1702,47
1702,226
1702,52
1702,347
1702,117
1702,119
1702,5
1703,1
1703,47
1703,226
1703,52
1703,347
1703,117
1703,119
1703,5
1704,1
1704,47
1704,226
1704,52
1704,347
1704,117
1704,119
1704,5
1705,1
1705,47
1705,226
1705,52
1705,347
1705,117
1705,119
1705,5
1709,1
1709,653
1709,188
1709,40
1709,981
1709,43
1709,45
1709,41
1709,23
1709,5
1709,75
1709,71
1709,8
1709,65
1709,24
1709,68
1709,324
1709,357
1709,36
1709,507
1709,29
1710,1
1710,653
1710,188
1710,40
1710,981
1710,43
1710,45
1710,41
1710,23
1710,5
1710,75
1710,71
1710,8
1710,65
1710,24
1710,68
1710,324
1710,34
1710,36
1710,507
1710,29
1711,1
1711,653
1711,188
1711,40
1711,981
1711,43
1711,45
1711,41
1711,23
1711,5
1711,75
1711,71
1711,8
1711,65
1711,36
1711,329
1711,507
1711,34
1711,29
1714,981
1714,43
1714,624
1714,23
1714,1017
1714,68
1714,29
1714,103
1714,547
1714,31
1714,34
1714,356
1715,1
1715,653
1715,188
1715,40
1715,981
1715,43
1715,45
1715,41
1715,23
1715,377
1715,67
1715,66
1715,649
1715,977
1715,5
1715,75
1715,71
1715,8
1715,65
1715,24
1715,68
1715,29
1719,1
1719,188
1719,40
1719,981
1719,45
1719,41
1719,75
1719,71
1719,8
1719,24
1719,29
1719,68
1721,981
1721,1129
1721,56
1721,164
1721,416
1721,165
1721,58
1721,5
1721,23
1721,377
1721,66
1721,71
1721,550
1721,670
1721,195
1721,504
1721,60
1721,357
1721,29
1722,981
1722,1129
1722,56
1722,164
1722,416
1722,165
1722,58
1722,23
1722,377
1722,66
1722,71
1722,550
1722,551
1722,34
1722,29
1723,1
1723,653
1723,1133
1723,654
1723,188
1723,40
1723,981
1723,43
1723,45
1723,41
1723,23
1723,377
1723,67
1723,66
1723,649
1723,977
1723,5
1723,75
1723,71
1723,8
1723,65
1723,24
1723,1001
1723,670
1723,173
1723,1127
1723,68
1723,1134
1723,29
1723,135
1725,54
1725,1130
1725,422
1725,981
1725,56
1725,23
1725,1131
1725,356
1725,36
1725,329
1725,29
1725,357
1725,324
1726,981
1726,1129
1726,56
1726,164
1726,416
1726,165
1726,58
1726,23
1726,377
1726,66
1726,71
1726,550
1726,5
1726,173
1726,60
1726,34
1726,29
1727,55
1727,57
1727,68
1727,550
1727,551
1727,23
1727,34
1727,329
1727,29
1727,36
1731,1
1731,653
1731,188
1731,981
1731,43
1731,45
1731,41
1731,23
1731,75
1731,71
1731,8
1731,65
1731,24
1731,29
1731,68
1731,74
1731,135
1732,981
1732,1129
1732,56
1732,164
1732,416
1732,165
1732,58
1732,5
1732,23
1732,377
1732,66
1732,71
1732,34
1732,329
1732,29
1732,36
1733,1
1733,653
1733,652
1733,40
1733,981
1733,43
1733,45
1733,41
1733,23
1733,5
1733,75
1733,71
1733,8
1733,65
1733,24
1733,68
1733,31
1733,36
1733,329
1733,29
1738,1
1738,653
1738,512
1738,420
1738,981
1738,1132
1738,442
1738,46
1738,174
1738,177
1738,3
1738,41
1738,5
1738,75
1738,65
1738,24
1738,68
1738,36
1738,103
1738,547
1738,34
1738,29
1739,1
1739,653
1739,188
1739,40
1739,981
1739,3
1739,41
1739,5
1739,75
1739,65
1739,24
1739,68
1739,324
1739,34
1739,29
1739,43
1740,1
1740,653
1740,188
1740,40
1740,981
1740,43
1740,45
1740,41
1740,23
1740,377
1740,67
1740,66
1740,649
1740,977
1740,5
1740,75
1740,71
1740,8
1740,65
1740,29
1741,981
1741,1129
1741,56
1741,164
1741,416
1741,165
1741,58
1741,5
1741,23
1741,377
1741,66
1741,71
1741,550
1741,551
1741,34
1741,29
1742,1
1742,653
1742,654
1742,40
1742,981
1742,43
1742,254
1742,122
1742,5
1742,75
1742,71
1742,8
1742,34
1742,36
1742,329
1742,29
1745,55
1745,56
1746,256
1746,56
1746,5
1746,58
1746,204
1746,319
1747,55
1748,307
1748,3
1749,1
1749,308
1749,629
1749,71
1749,47
1749,630
1749,52
1749,258
1749,264
1749,5
1749,3
1749,135
1750,1
1750,308
1750,629
1750,630
1750,52
1750,258
1750,264
1750,5
1750,71
1750,3
1751,1
1751,87
1751,4
1751,3
1751,258
1751,307
1751,264
1751,5
1751,629
1752,1
1752,87
1752,71
1752,3
1752,5
1752,629
1752,630
1753,54
1753,5
1753,71
1753,23
1753,58
1753,543
1753,544
1753,545
1753,177
1753,392
1753,56
1754,1
1754,468
1754,5
1754,40
1754,79
1754,653
1754,652
1754,654
1754,43
1754,279
1754,71
1754,365
1754,47
1754,691
1754,105
1754,176
1756,1
1756,40
1756,191
1756,46
1756,652
1756,28
1756,87
1756,178
1756,375
1756,692
1756,79
1756,665
1756,45
1756,693
1756,47
1757,1
1757,40
1757,191
1757,46
1757,652
1757,28
1757,87
1757,178
1757,375
1757,692
1757,79
1757,665
1757,45
1757,235
1757,47
1758,1
1758,191
1758,652
1758,305
1758,40
1758,5
1758,79
1758,92
1758,375
1758,46
1758,665
1758,71
1758,47
1759,1
1759,191
1759,652
1759,305
1759,87
1759,178
1759,375
1759,79
1759,46
1759,665
1759,334
1759,125
1759,516
1759,218
1759,47
1760,1
1760,191
1760,652
1760,305
1760,40
1760,5
1760,79
1760,92
1760,375
1760,46
1760,665
1760,695
1760,694
1760,218
1760,47
1761,1
1761,47
1761,293
1761,149
1761,441
1761,516
1761,45
1761,8
1761,79
1761,46
1761,5
1761,375
1761,40
1761,415
1768,1
1768,1136
1768,449
1768,800
1768,165
1768,1177
1768,25
1768,58
1768,5
1768,56
1768,170
1768,23
1768,47
1768,8
1768,395
1768,139
1768,342
1769,1
1769,353
1769,29
1769,47
1769,351
1769,56
1769,54
1769,354
1770,1
1770,353
1770,357
1770,323
1770,356
1770,29
1770,47
1770,324
1770,36
1770,351
1770,355
1770,56
1771,1
1771,353
1771,54
1771,323
1771,356
1771,29
1771,47
1771,324
1771,358
1771,351
1771,56
1772,1
1772,353
1772,29
1772,47
1772,351
1772,56
1772,54
1772,359
1773,1
1773,353
1773,357
1773,47
1773,329
1773,29
1773,54
1773,56
1773,36
1773,351
1773,360
1774,1
1774,353
1774,29
1774,47
1774,36
1774,361
1774,42
1774,131
1774,82
1774,362
1774,363
1774,364
1784,40
1784,305
1784,256
1784,28
1784,45
1784,43
1784,52
1784,46
1784,8
1784,47
1784,1
1784,15
1784,146
1784,136
1785,512
1785,514
1785,1
1785,174
1785,3
1785,43
1785,513
1785,45
1785,510
1785,511
1785,443
1785,515
1785,23
1785,278
1785,377
1785,466
1785,68
1785,47
1785,357
1785,356
1785,36
1785,325
1785,329
1786,512
1786,514
1786,1
1786,174
1786,3
1786,43
1786,513
1786,45
1786,510
1786,511
1786,443
1786,515
1786,23
1786,278
1786,377
1786,466
1786,68
1786,47
1786,357
1786,356
1786,36
1786,325
1786,329
1787,512
1787,514
1787,1
1787,174
1787,3
1787,43
1787,513
1787,45
1787,510
1787,511
1787,443
1787,515
1787,23
1787,278
1787,377
1787,466
1787,68
1787,516
1787,357
1787,356
1787,36
1787,325
1787,329
1787,47
1788,512
1788,514
1788,1
1788,174
1788,3
1788,43
1788,513
1788,45
1788,510
1788,511
1788,443
1788,515
1788,23
1788,278
1788,377
1788,466
1788,68
1788,516
1788,357
1788,356
1788,36
1788,325
1788,329
1788,47
1789,521
1789,520
1789,502
1789,391
1789,511
1789,519
1789,41
1789,3
1789,518
1789,517
1789,25
1789,278
1789,377
1789,466
1789,66
1789,1
1789,47
1789,5
1790,521
1790,520
1790,502
1790,391
1790,511
1790,519
1790,41
1790,3
1790,518
1790,517
1790,45
1790,25
1790,23
1790,278
1790,377
1790,466
1790,523
1790,66
1790,1
1790,522
1790,47
1790,515
1790,510
1790,325
1791,521
1791,520
1791,502
1791,391
1791,511
1791,519
1791,41
1791,3
1791,518
1791,517
1791,45
1791,25
1791,23
1791,278
1791,377
1791,466
1791,523
1791,66
1791,1
1791,522
1791,47
1791,515
1791,510
1791,325
1791,516
1792,521
1792,520
1792,502
1792,391
1792,511
1792,519
1792,41
1792,3
1792,518
1792,517
1792,45
1792,25
1792,23
1792,278
1792,377
1792,466
1792,523
1792,66
1792,1
1792,522
1792,47
1792,515
1792,510
1792,325
1792,31
1792,439
1792,329
1792,524
1793,521
1793,520
1793,502
1793,391
1793,511
1793,519
1793,41
1793,3
1793,518
1793,517
1793,45
1793,25
1793,23
1793,278
1793,377
1793,466
1793,523
1793,66
1793,1
1793,522
1793,47
1793,515
1793,525
1793,324
1793,36
1793,526
1793,325
1794,521
1794,520
1794,502
1794,391
1794,511
1794,519
1794,41
1794,3
1794,518
1794,517
1794,45
1794,25
1794,23
1794,278
1794,377
1794,466
1794,523
1794,66
1794,1
1794,522
1794,47
1795,58
1795,5
1795,56
1795,164
1795,165
1795,652
1795,468
1795,71
1795,55
1795,191
1795,673
1795,195
1795,669
1795,177
1795,670
1795,671
1795,672
1795,544
1795,171
1795,23
1795,537
1795,551
1795,550
1795,293
1795,47
1796,1
1796,560
1796,698
1796,45
1796,981
1796,287
1796,1017
1796,1004
1796,1005
1796,1006
1796,1007
1796,1008
1796,1009
1796,1010
1796,11
1796,135
1796,25
1796,52
1796,1011
1796,1139
1796,1125
1796,173
1796,1014
1796,670
1796,1016
1796,547
1796,34
1796,356
1796,324
1796,36
1796,29
1796,329
1796,103
1796,1128
1797,1
1797,560
1797,698
1797,45
1797,981
1797,287
1797,1017
1797,25
1797,52
1797,1011
1797,1139
1797,213
1797,1125
1797,173
1797,1014
1797,670
1797,1016
1797,1005
1797,1006
1797,1007
1797,1008
1797,1009
1797,1010
1797,11
1797,135
1797,547
1797,34
1797,356
1797,324
1797,36
1797,29
1797,329
1797,103
1797,1128
1798,1
1798,11
1798,25
1798,29
1798,31
1798,36
1798,45
1798,52
1798,74
1798,135
1798,173
1798,329
1798,357
1798,439
1798,560
1798,698
1798,981
1798,1004
1798,1005
1798,1006
1798,1007
1798,1008
1798,1009
1798,1010
1798,1011
1798,197
1798,1013
1798,1014
1798,1015
1798,1016
1799,1
1799,560
1799,698
1799,45
1799,981
1799,287
1799,1017
1799,1004
1799,1005
1799,1006
1799,1007
1799,1008
1799,1009
1799,1010
1799,11
1799,135
1799,25
1799,52
1799,1011
1799,1139
1799,1125
1799,173
1799,1014
1799,670
1799,1016
1799,507
1799,356
1799,439
1799,35
1799,324
1799,36
1799,607
1799,29
1799,329
1800,1
1800,560
1800,698
1800,45
1800,981
1800,287
1800,1017
1800,1004
1800,1005
1800,1006
1800,1007
1800,1008
1800,1009
1800,1010
1800,11
1800,135
1800,25
1800,52
1800,1011
1800,1139
1800,1125
1800,173
1800,1014
1800,670
1800,1016
1800,31
1800,357
1800,356
1800,324
1800,36
1800,29
1800,329
1808,1
1808,1136
1808,827
1808,949
1808,168
1808,981
1808,3
1808,46
1808,8
1808,395
1808,25
1808,56
1808,71
1808,23
1808,67
1808,649
1808,1185
1808,298
1808,1180
1808,58
1808,1181
1808,65
1808,47
1808,527
1809,1
1809,1136
1809,827
1809,949
1809,168
1809,981
1809,3
1809,46
1809,8
1809,395
1809,25
1809,56
1809,71
1809,23
1809,67
1809,649
1809,1185
1809,298
1809,47
1812,1
1812,45
1812,1077
1812,1087
1812,1095
1812,51
1812,29
1812,52
1812,214
1812,225
1812,223
1812,32
1812,167
1812,741
1812,1096
1813,1
1813,45
1813,1077
1813,1087
1813,1095
1813,51
1813,52
1813,214
1813,32
1813,29
1814,1
1814,45
1814,1077
1814,1087
1814,1095
1814,51
1814,52
1814,225
1814,223
1814,214
1814,580
1814,937
1814,548
1814,628
1814,32
1814,167
1814,485
1814,411
1814,563
1814,565
1814,99
1814,566
1814,89
1815,1
1815,45
1815,1077
